SampleID,#chrom1,start1,end1,chrom2,start2,end2,somaticity1,somaticity2,svtype,eventScore,eventSize,eventInversion,evidence1,clonalityRatio1,evidence2,clonalityRatio2,source1,source2,gene1,cancerGene1,nearestCodingGeneUpstream1,nearestCodingGeneUpstreamDistance1,nearestCancerGeneUpstream1,nearestCancerGeneUpstreamDistance1,nearestCodingGeneDownstream1,nearestCodingGeneDownstreamDistance1,nearestCancerGeneDownstream1,nearestCancerGeneDownstreamDistance1,gene2,cancerGene2,nearestCodingGeneUpstream2,nearestCodingGeneUpstreamDistance2,nearestCancerGeneUpstream2,nearestCancerGeneUpstreamDistance2,nearestCodingGeneDownstream2,nearestCodingGeneDownstreamDistance2,nearestCancerGeneDownstream2,nearestCancerGeneDownstreamDistance2,dbSUPERenhancer1,dbSUPERenhancer2,rescuedEnhancerHitCandidate,TADindices,affectedCodingGenesTADestimate,affectedCancerGenesTADestimate,directFusionCandidates,directFusionCandidatesBothCancer,indirectFusionCandidatesLeftCancerRightAny,indirectFusionCandidatesRightCancerLeftAny,indirectFusionCandidatesAny
ICGC_GBM31, 2, 90007164, 90007165, 2, 89514012, 89514013, SOMATIC(0/3261), UNKNOWN(0/3261), DUP, 4, 493152, NORMAL, 8, 0.125, 0, UNKNOWN, |2:89514013(5_0_3/9), _, IGK, IGK, IGKV2D-28, -7601, EIF2AK3, -1080071, IGKV2D-26, 17568, ANKRD36C, 6507423, IGK, IGK, IGKV1-27, -600, EIF2AK3, -586919, IGKV2-28, 7167, ANKRD36C, 7000575, ., ., FALSE, 355_356_357, IGKV2-30_IGKV3D-15_IGKV1D-42_IGKV2-24_IGKV2D-29_IGKV4-1_IGKV1-6_IGKV1-33_IGKV6-21_EIF2AK3_IGKV1-8_KRCC1_IGKV1-27_THNSL2_IGKV2-40_IGKV1D-17_IGKV1-16_IGKV6D-21_SMYD1_IGKV1D-37_IGKJ2_IGKV1D-39_IGKC_IGKV1-37_CH17-132F21.1_IGKJ4_IGKV1-12_FABP1_RGPD2_IGKJ1_IGKV2-28_IGKV1-9_IGKV2D-40_TEX37_IGKV3-11_IGKV1D-8_IGKV1-5_IGKV1D-12_IGKV1-39_IGKV3-20_IGKV2D-30_IGKJ5_IGKV1D-16_IGKV1-17_IGKV3D-11_IGKV1D-43_IGKV1D-13_IGKV6D-41_IGKV3-7_RP11-685N3.1_IGKV2D-24_IGK_RPIA_IGKV5-2_IGKV2D-28_IGKV3D-7_IGKJ3_IGKV3D-20_IGKV1D-33_IGKV3-15_IGKV2D-26, EIF2AK3_SMYD1_IGK, ., ., ., ., .
ICGC_GBM31, 2, 112621285, 112621286, 2, 87114906, 87114907, SOMATIC(0/3261), UNKNOWN(0/3261), DEL, 4, 25506379, NORMAL, 7, 0.149, 0, UNKNOWN, 2:87114907|(3_0_4/12), _, ANAPC1_9, ANAPC1, BCL2L11, -695262, BCL2L11, -695262, MERTK, 34771, TTL, 618446, ., ., AC111200.1, -22080, CD8B, -25860, RGPD1, 20170, SMYD1, 1252393, ., ., FALSE, 352_353_377_378_379, RNF103_SLC20A1_CHMP3_RMND5A_BUB1_RGPD6_LIMS3L_ACOXL_POLR1B_MALL_ZC3H8_AC111200.1_TMEM87B_RGPD8_MRPL35_RGPD1_CHCHD5_REEP1_KDM3A_CD8A_MERTK_RNF103-CHMP3_CD8B_NPHP1_BCL2L11_PLGLB1_TTL_FBLN7_ANAPC1_IGKV3OR2-268_ZC3H6, RNF103_CD8A_KDM3A_TTL_BUB1_ANAPC1_CD8B_BCL2L11, ANAPC1-(TRUNC), ANAPC1-(TRUNC), ANAPC1-~AC111200.1/~RGPD1, ANAPC1-~CD8B/~SMYD1, ANAPC1-~AC111200.1/~RGPD1
ICGC_GBM31, 3, 14973560, 14973561, 3, 14973598, 14973599, SOMATIC(8/3261), SOMATIC(7/3261), DEL, 5, 38, NORMAL, 7, 0.167, 5, 0.111, |3:14973599(2_5_0/0), 3:14973561|(4_1_0/0), FGD5_21, ., C3orf20, -159020, XPC, -753278, NR2C2, 15531, CAPN7, 274099, FGD5_21, ., C3orf20, -159058, XPC, -753316, NR2C2, 15493, CAPN7, 274061, ., ., FALSE, 533, ZFYVE20_C3orf20_NR2C2_MRPS25_FGD5_CCDC174, ., ., ., ~XPC/~CAPN7-FGD5, FGD5-~XPC/~CAPN7, .
ICGC_GBM31, 3, 49842443, 49842444, 3, 49842624, 49842625, SOMATIC(3/3261), SOMATIC(0/3261), DUP, 5, 181, NORMAL, 3, 0.115, 3, 0.075, 3:49842625|(1_2_0/0), |3:49842444(1_2_0/0), FAM212A_2, ., CDHR4, -5176, MST1, -115510, UBA7, 197, MST1R, 81992, ., ., FAM212A, -162, MST1, -115691, UBA7, 16, MST1R, 81811, SE_43067_SE_13914, SE_43067_SE_13914, TRUE, 572, QRICH1_GMPPB_SEMA3F_SLC25A20_TMEM115_CCDC71_NICN1_MST1_BSN_DAG1_GNAI2_RNF123_HYAL1_RHOA_USP4_KLHDC8B_GPX1_MST1R_ARIH2_CDHR4_USP19_TRAIP_GNAT1_XXcos-LUCA11.5_LSMEM2_IMPDH2_NPRL2_PRKAR2A_ARIH2OS_CCDC36_DALRD3_RP11-3B7.1_AMT_TUSC2_HYAL3_CYB561D2_WDR6_RBM6_NAT6_RASSF1_ZMYND10_HYAL2_CTD-2330K9.3_CAMKV_C3orf62_FAM212A_P4HTM_IFRD2_IP6K1_APEH_TCTA_QARS_C3orf84_LAMB2_RBM5_AMIGO3_NDUFAF3_MON1A_UBA7, SEMA3F_SLC38A3_GNAT1_SEMA3B_MST1_LAMB2_RASSF1_ZMYND10_ARIH2OS_MST1R_RHOA_RBM5_GPX1_PRKAR2A_NPRL2_GNAI2, FAM212A-(TRUNC), ., ~MST1/~MST1R-~FAM212A/~UBA7, FAM212A-~MST1/~MST1R, FAM212A-~FAM212A/~UBA7
ICGC_GBM31, 9, 4706818, 4706819, 9, 4707007, 4707008, SOMATIC(0/3261), SOMATIC(0/3261), DUP, 5, 189, NORMAL, 3, 0.125, 6, 0.095, 9:4707008|(3_0_0/0), |9:4706819(1_5_0/0), CDC37L1_8, ., SPATA6L, -40145, SMARCA2, -2513195, AK3, 4337, MIR101-2, 143473, CDC37L1_8, ., SPATA6L, -40334, SMARCA2, -2513384, AK3, 4148, MIR101-2, 143284, ., ., FALSE, 1648, AL161450.1_CDC37L1_AL158147.2_SLC1A1_JAK2_PPAPDC2_AK3_SPATA6L_RCL1, JAK2_MIR101-2, ., ., ~SMARCA2/~MIR101-2-CDC37L1, CDC37L1-~SMARCA2/~MIR101-2, .
ICGC_GBM31, 10, 50369119, 50369120, 10, 50369136, 50369137, SOMATIC(0/3261), SOMATIC(4/3261), DEL, 5, 17, NORMAL, 4, 0.571, 3, 0.214, |10:50369137(3_1_0/0), 10:50369120|(1_2_0/0), C10orf128_7, ., FAM170B, -27067, MAPK8, -721717, C10orf71, 138068, ERCC6, 294295, C10orf128_7, ., FAM170B, -27084, MAPK8, -721734, C10orf71, 138051, ERCC6, 294278, SE_40131_SE_14861_SE_56021, SE_56021_SE_40131_SE_14861, FALSE, 1824, ERCC6_FRMPD2_CHAT_LRRC18_VSTM4_DRGX_C10orf53_SLC18A3_PTPN20B_MAPK8_ARHGAP22_FAM25C_WDFY4_OGDHL_ERCC6-PGBD3_C10orf128_PARG_C10orf71_FAM170B_PGBD3, PARG_ERCC6_MAPK8, ., ., ~MAPK8/~ERCC6-C10orf128, C10orf128-~MAPK8/~ERCC6, .
ICGC_GBM31, 11, 67067833, 67067834, 11, 67067885, 67067886, SOMATIC(4/3261), SOMATIC(108/3261), DEL, 5, 52, NORMAL, 3, 0.136, 3, 0.130, |11:67067886(1_2_0/0), 11:67067834|(1_2_0/0), ANKRD13D_7, ., ADRBK1, -13807, KDM2A, -42276, SSH3, 3086, SSH3, 3086, ANKRD13D_7, ., ADRBK1, -13859, KDM2A, -42328, SSH3, 3034, SSH3, 3034, SE_19229_SE_30161, SE_19229_SE_30161, TRUE, 1991, LRFN4_CLCF1_SPTBN2_CDK2AP2_RAD9A_RBM14_B3GNT1_SYT12_RAB1B_PITPNM1_CD248_CCDC87_C11orf86_PTPRCAP_RHOD_SSH3_SLC29A2_BBS1_PELI3_KDM2A_RIN1_RBM4B_CTSF_GPR152_RCE1_CCS_BRMS1_ADRBK1_TMEM151A_MRPL11_RP11-867G23.8_AP001885.1_CABP4_YIF1A_NPAS4_PPP1CA_CARNS1_CNIH2_TBC1D10C_RPS6KB2_CABP2_RBM4_KLC2_POLD4_PC_C11orf80_AIP_CORO1B_PACS1_RBM14-RBM4_ANKRD13D_TMEM134_DPP3_ZDHHC24_CTD-3074O7.11, RPS6KB2_RIN1_ACTN3_POLD4_CTSF_PPP1CA_SLC29A2_RHOD_SSH3_BRMS1_KDM2A, ., ., ~KDM2A/~SSH3-ANKRD13D, ANKRD13D-~KDM2A/~SSH3, .
ICGC_GBM31, 13, 47032314, 47032315, 13, 64405826, 64405827, SOMATIC(0/3261), UNKNOWN(0/3261), INV, 4, 17373512, INV, 5, 0.139, 0, UNKNOWN, |13:64405827_INV(1_1_3/6), _, RP11-189B4.6_6, ., KIAA0226L, -19990, LCP1, -246309, LRCH1, 94989, RB1, 1845573, RP11-394A14.2_4, ., AL445989.1, -84504, TDRD3, -3257815, PCDH9, 2471141, PCDH9, 2471141, ., ., FALSE, 2244_2245_2246_2259_2260, SUCLA2_SPERT_SLC25A30_ZC3H13_HTR2A_PCDH20_LRCH1_ESD_NUDT15_CPB2_LCP1_COG3_KIAA0226L_SIAH3_LRRC63_MED4_TDRD3_AL445989.1_FAM194B, TDRD3_LCP1, RP11-189B4.6-RP11-394A14.2, ., ~LCP1/~RB1-RP11-394A14.2, RP11-189B4.6-~TDRD3/, RP11-189B4.6-RP11-394A14.2
ICGC_GBM31, 14, 21964995, 21964996, 14, 21965058, 21965059, SOMATIC(0/3261), SOMATIC(0/3261), DUP, 3, 63, NORMAL, 3, 0.077, 4, 0.098, 14:21965063|(1_2_0/0), _, TOX4_10, ., RAB2B, -19864, CHD8, -40711, METTL3, 1282, METTL3, 1282, TOX4_10, ., RAB2B, -19927, CHD8, -40774, METTL3, 1219, METTL3, 1219, ., ., FALSE, 2316, TRAV5_HNRNPC_TRAV8-1_RP11-998D10.1_TRAV4_TR.locus_RPGRIP1_TMEM253_METTL3_TRAV2_OR4E2_OR10G2_OR10G3_TPPP2_SALL2_RAB2B_TRAV1-2_OR5AU1_RNASE7_NDRG2_ARHGEF40_TOX4_SUPT16H_ZNF219_TRAV1-1_CHD8_TRAV9-1_TRAV7_TRAV6_RNASE13_RNASE8_TRAV3, METTL3_TR.locus_CHD8_ZNF219_SUPT16H, ., ., ~CHD8/~METTL3-TOX4, TOX4-~CHD8/~METTL3, .
ICGC_GBM31, 17, 36365014, 36365015, 17, 45657132, 45657133, SOMATIC(0/3261), UNKNOWN(0/3261), DEL, 4, 9292118, NORMAL, 8, 0.078, 0, UNKNOWN, |17:45657133(3_0_5/12), _, RP11-1407O15.2_7, RP11-1407O15.2, TBC1D3, -6849, TBC1D3, -6849, MRPL45, 87975, SOCS7, 143097, NPEPPS_8, NPEPPS, EFCAB13, -138455, ITGB3, -235475, KPNB1, 69710, MIR152, 457395, ., ., FALSE, 2623_2624_2625_2626_2627_2628_2629_2630_2631_2632_2633_2634_2635_2636, HAP1_TMEM106A_SMARCE1_FAM215A_SYNRG_KRT31_CCDC43_AC006449.1_WNK4_RUNDC1_KIF18B_KRT17_RP11-1407O15.2_AOC2_TBC1D3F_HEXIM2_DDX52_PPY_DUSP3_ACBD4_CDC27_KRTAP3-1_LEPREL4_TBX21_KRT27_C17orf78_G6PC_RPL27_CWC25_ZPBP2_KRTAP2-4_NPEPPS_DCAKD_KRTAP9-4_KRTAP9-7_KRT40_CNP_KRTAP1-3_PTGES3L_DHX8_KRTAP1-1_PSMB3_MSL1_TNS4_TADA2A_KRT23_KRT9_KRT19_JUP_KRT26_TMEM99_DNAJC7_KCNH4_C17orf53_PSMD3_KRTAP17-1_MRPL45_KRTAP2-2_ASB16_PYY_SOST_PLEKHM1_SRCIN1_CTD-2267D19.3_BECN1_MPP2_KRTAP29-1_C17orf105_KRTAP16-1_KRTAP9-6_HCRT_GFAP_GPATCH8_KRT24_RAPGEFL1_CNTNAP1_AC003043.1_KRT13_C17orf98_G6PC3_TUBG1_EFTUD2_KRT32_HEXIM1_ACACA_GJD3_DHX58_KRTAP4-2_KRT20_GAST_CCDC103_KLHL11_KRT33A_GOSR2_WNT3_DBF4B_TBC1D3_GSDMA_HSPB9_RP11-156P1.2_RARA_CNTD1_RAMP2_NT5C3B_FAM171A2_RPL23_DUSP14_KAT2A_TMEM101_SPPL2C_KRT33B_ATP6V0A1_KPNB1_KRT35_SPATA32_EFCAB13_THRA_KRT10_HNF1B_FBXL20_KANSL1_KRTAP4-7_KRT222_TBKBP1_KRT25_SOCS7_FKBP10_NSF_GRB7_CTB-58E17.5_CRHR1_NEUROD2_STH_KRTAP4-4_BRCA1_KRT14_KRTAP9-8_KRTAP4-9_KRTAP9-1_KRT37_KRT12_CSF3_NAGLU_MYL4_ARHGAP23_KRT36_NAGS_MAPT_CCR10_ACLY_PLEKHH3_IKZF3_PTGES3L-AARSD1_KRTAP4-3_KRTAP9-2_COA3_CCR7_STAT5B_STAT3_UBTF_WNT9B_ERBB2_PIP4K2B_RPL19_WIPF2_PSMC3IP_RND2_GSDMB_AARSD1_ARL17A_KRT28_GPR179_NBR1_KRTAP3-3_GRN_KRTAP3-2_CTD-2132N18.3_RUNDC3A_MIEN1_SLC25A39_STAC2_KRTAP1-5_C17orf96_PSME3_KLHL10_KRT38_TMUB2_KRTAP4-16P_ORMDL3_KRTAP2-1_STAT5A_FZD2_NR1D1_FMNL1_CISD3_STARD3_ARL4D_ETV4_MEOX1_KRTAP9-3_HDAC5_CDC6_CDK12_PGAP3_TOP2A_ARL5C_COASY_KRTAP4-11_VAT1_VPS25_GHDC_HIGD1B_C17orf104_EZH1_MED1_CACNB1_AC003102.1_PNMT_MED24_FAM134C_LASP1_FBXO47_KRTAP2-3_ARL17B_KRTAP9-9_IFI35_SLC4A1_ITGB3_MLX_MPP3_RP11-527L4.2_RAB5C_PCGF2_KRTAP1-4_GJC1_PLCD3_AOC3_CD300LG_ATXN7L3_ADAM11_NMT1_KRT39_KRTAP4-6_KRTAP4-8_IGFBP4_TUBG2_LRRC37A2_KRT15_KRTAP4-5_PTRF_LRRC3C_LRRC37A_ZNF385C_MLLT6_LSM12_EIF1_ARHGAP27_ITGA2B_PLXDC1_CASC3_KRTAP4-1_FAM187A_KRT16_C1QL1_TCAP_RPRML_KRT34_HSD17B1_NKIRAS2_PPP1R1B_KRTAP4-12, GFAP_KRTAP4-9_HCRT_EZH1_CSF3_SMARCE1_MED1_CNTNAP1_MAPT_CACNB1_G6PC3_MED24_EFTUD2_LASP1_ACACA_RP11-1407O15.2_IKZF3_MAP3K14_ITGB3_CCR7_STAT5B_STAT3_DUSP3_WNT9B_ERBB2_CDC27_RAB5C_PCGF2_WNT3_WIPF2_TBC1D3_G6PC_ATXN7L3_RARA_NPEPPS_KRTAP9-4_KRTAP4-6_KAT2A_KRTAP4-5_KRTAP1-5_PSME3_MSL1_MLLT6_TADA2A_HNF1B_KRT10_KRT38_TMEM99_JUP_STAT5A_FZD2_ITGA2B_KANSL1_KRTAP4-7_ETV4_SOCS7_HDAC5_CDC6_SOST_CDK12_BRCA1_TOP2A_KRTAP4-11_BECN1, RP11-1407O15.2-NPEPPS, RP11-1407O15.2-NPEPPS, RP11-1407O15.2-NPEPPS, RP11-1407O15.2-NPEPPS, RP11-1407O15.2-NPEPPS
ICGC_GBM31, 19, 8454201, 8454202, 19, 8454244, 8454245, SOMATIC(4/3261), SOMATIC(4/3261), DEL, 5, 43, NORMAL, 5, 0.102, 3, 0.071, |19:8454245(3_2_0/0), 19:8454202|(1_2_0/0), MIR4999_1, ., ANGPTL4, -14945, MAP2K7, -474839, RAB11B, 664, PRAM1, 100739, MIR4999_1, ., ANGPTL4, -14988, MAP2K7, -474882, RAB11B, 621, PRAM1, 100696, SE_31774_SE_48045_SE_07460, SE_48045_SE_31774_SE_07460, TRUE, 2761, PRAM1_MARCH2_MYO1F_NDUFA7_ZNF414_ADAMTS10_HNRNPM_CERS4_CD320_RAB11B_FBN3_ANGPTL4_RPS28_KANK3, PRAM1, ., ., ~MAP2K7/~PRAM1-MIR4999, MIR4999-~MAP2K7/~PRAM1, .
ICGC_GBM31, 20, 2126265, 2126266, 20, 60057656, 60057657, SOMATIC(0/3261), SOMATIC(0/3261), DUP, 5, 57931391, NORMAL, 16, 0.410, 17, 0.386, 20:60057657|(6_3_7/14), |20:2126266(3_7_7/9), STK35_4, ., PDYN, -151534, PDYN, -151534, TGM3, 150382, SIGLEC1, 1541352, CDH4_intron3, ., C20orf197, -1409649, PPP1R3D, -1542305, RP11-429E11.3, 234906, TAF4, 470869, SE_40778_SE_48942_SE_42418, ., FALSE, 2811_2872_2873, AL136531.1_ZNF831_SOX12_LSM14B_DEFB128_RP4-734P14.4_SCRT2_RP11-429E11.3_SYCP2_TGM3_CTSZ_DEFB129_SS18L1_ZNF343_ANGPT4_NELFCD_IDH3B_C20orf96_SIRPA_DEFB132_DEFB125_ATP5E_RSPO4_PPP1R3D_SDCBP2_CDH26_NSFL1C_TMEM74B_SNPH_PDYN_CSNK2A1_RBCK1_PSMF1_FKBP1A_RAD21L1_PHACTR3_GNAS_SIRPB1_NPEPL1_PSMA7_EDN3_C20orf202_SNRPB_NRSN2_TMC2_SLMO2_SLC52A3_FAM217B_RP5-850E9.3_TGM6_DEFB126_TCF15_ZCCHC3_STX16-NPEPL1_SIRPD_MTG2_TAF4_FAM110A_TBC1D20_SRXN1_TUBB1_CDH4_C20orf197_TRIB3_EBF4_SIRPB2_SIRPG_DEFB127_STK35_NOP56_RP4-576H24.4, ZCCHC3_SIRPA_TAF4_PPP1R3D_CTSZ_SDCBP2_PDYN_ANGPT4_SS18L1_CSNK2A1_ZNF831_RAD21L1_GNAS_SIRPB1, STK35-CDH4, ., ~PDYN/~SIGLEC1-CDH4, STK35-~PPP1R3D/~TAF4, STK35-CDH4
ICGC_GBM31, 20, 3641290, 3641291, 20, 62187471, 62187472, SOMATIC(0/3261), SOMATIC(1/3261), INV, 5, 58546181, INV, 16, 0.593, 13, 0.619, 20:62187472_INV|(3_6_7/8), 20:3641291_INV|(6_3_4/6), GFRA4_3, ., ATRN, -9522, PDYN, -1666559, ADAM33, 7322, SIGLEC1, 26327, C20orf195_3, ., SRMS, -8615, PTK6, -18749, HELZ2, 1968, HELZ2, 1968, ., ., FALSE, 2813_2814_2815_2874, BIRC7_NKAIN4_SPEF1_MAVS_STMN3_HRH3_SS18L1_OGFR_C20orf195_ZGPAT_SIGLEC1_OPRL1_RP11-352D3.2_RGS19_CENPB_AL158091.1_AP5S1_C20orf27_ADRM1_COL20A1_ATRN_AL118506.1_GATA5_PCNA_RTEL1_DIDO1_SLCO4A1_PRNP_ARFGAP1_EEF1A2_COL9A3_TPD52L2_RP11-93B14.6_PANK2_LIME1_ARFRP1_UCKL1_TNFRSF6B_ZBTB46_PRND_RP4-583P15.15_LAMA5_NPBWR2_NTSR1_ZNF512B_OSBPL2_SLC17A9_DDRGK1_ABHD16B_BHLHE23_PPDPF_DNAJC5_CDS2_TCEA2_PSMA7_CHRNA4_PROKR2_C20orf194_PTK6_UBOX5_MYT1_YTHDF1_ITPA_MTG2_AVP_RBBP8NL_RASSF2_GMEB2_RP4-583P15.14_C20orf166_CABLES2_SLC4A11_C20ORF135_PCMTD2_SLC2A4RG_RTEL1-TNFRSF6B_SMOX_SLC23A2_PRPF6_CDC25B_MRGBP_HELZ2_C20orf201_KCNQ2_SRMS_TCFL5_GFRA4_HSPA12B_FASTKD5_PRNT_LZTS3_RNF24_SOX18_ADRA1D_OXT_GID8_TAF4_ADAM33_TMEM230_SAMD10_RPS21_LSM14B, BIRC7_RTEL1-TNFRSF6B_PCNA_RTEL1_MIR103A2_CDC25B_MRGBP_HELZ2_SS18L1_OGFR_ARFGAP1_EEF1A2_MIR133A2_SIGLEC1_ZGPAT_COL9A3_MIR124-3_PROKR2_PTK6_MYT1_AP5S1_LAMA5_TAF4_MIR1-1, GFRA4-C20orf195, ., ~PDYN/~SIGLEC1-C20orf195, GFRA4-~PTK6/~HELZ2, GFRA4-C20orf195
ICGC_GBM31, 20, 4680681, 4680682, 20, 57024712, 57024713, SOMATIC(0/3261), SOMATIC(0/3261), DUP, 5, 52344031, NORMAL, 24, 0.511, 30, 0.588, 20:57024713|(10_6_8/9), |20:4680682(7_9_14/20), PRNP_3, ., ADRA1D, -450961, MIR103A2, -782464, PRND, 21875, PCNA, 414918, VAPB_8, ., RAB22A, -82150, PCK1, -883200, APCDD1L, 9445, GNAS, 390061, ., ., FALSE, 2814_2815_2816_2870_2871, MCM8_SMOX_SLC23A2_PCNA_SPEF1_SPO11_PPP4R1L_MAVS_CDC25B_VAPB_RAB22A_PRNP_C20orf85_CRLS1_GFRA4_LRRN4_SIGLEC1_HSPA12B_STX16_RP11-352D3.2_PRNT_CDS2_PANK2_RAE1_GNAS_NPEPL1_RNF24_PROKR2_FERMT1_ADRA1D_CHGB_CENPB_GPCPD1_ANKRD60_AP5S1_C20orf27_RBM38_STX16-NPEPL1_TRMT6_PRND_APCDD1L_MGC4294_MTRNR2L3_ADAM33_RASSF2_C20orf196_TMEM230_BMP7_PMEPA1_ZBP1_CTCFL_PCK1, GNAS_MCM8_PCNA_PROKR2_MIR103A2_CDC25B_SIGLEC1_GPCPD1_BMP7_AP5S1_PCK1_CTCFL, PRNP-VAPB, ., ~MIR103A2/~PCNA-VAPB, PRNP-~PCK1/~GNAS, PRNP-VAPB
ICGC_GBM31, 20, 30432637, 30432638, 20, 55382026, 55382027, SOMATIC(0/3261), SOMATIC(0/3261), INV, 5, 24949389, INV, 24, 0.727, 24, 0.706, 20:55382027_INV|(7_8_9/10), 20:30432638_INV|(8_7_9/13), FOXS1_1, ., MYLK2, -10146, BCL2L1, -120846, DUSP15, 2803, ASXL1, 513518, ., ., TFAP2C, -167688, AURKA, -414634, BMP7, 361778, BMP7, 361778, SE_01758, SE_33807, FALSE, 2841_2842_2868_2869, XKR7_RP11-410N8.4_FAM210B_TTLL9_ID1_MAPRE1_SPO11_BPIFA3_BPIFB2_SNTA1_GCNT7_DUSP15_FAM209A_DEFB118_KIF3B_REM1_AL160175.1_BPIFA2_C20orf112_CASS4_PDRG1_DOK5_RTFDC1_RAE1_PLAGL2_COX4I2_BCL2L1_DNMT3B_TPX2_DEFB116_MYLK2_SUN5_BPIFB1_AURKA_DEFB115_COMMD7_BPIFB6_BPIFB4_FRG1B_TM9SF4_DEFB119_POFUT1_CDK5RAP1_DEFB121_CCM2L_EFCAB8_DEFB123_AL121901.1_RBM38_CBLN4_MTRNR2L3_FAM209B_ASXL1_FOXS1_BPIFA1_DEFB124_BMP7_HM13_BPIFB3_MC3R_CSTF1_TFAP2C_HCK, BCL2L1_DNMT3B_ID1_AURKA_ASXL1_BMP7_FRG1B, FOXS1-(TRUNC), ., ~BCL2L1/~ASXL1-~TFAP2C/~BMP7, FOXS1-~AURKA/~BMP7, FOXS1-~TFAP2C/~BMP7
ICGC_GBM31, 20, 42178237, 42178238, 20, 42178324, 42178325, SOMATIC(0/3261), SOMATIC(0/3261), DEL, 3, 87, NORMAL, 4, 0.078, 6, 0.063, |20:42178320(1_3_0/0), _, L3MBTL1_22, L3MBTL1, SRSF6, -85993, PTPRT, -359628, SGK2, 9371, SGK2, 9371, L3MBTL1_22, L3MBTL1, SRSF6, -86080, PTPRT, -359715, SGK2, 9284, SGK2, 9284, ., ., FALSE, 2854, OSER1_L3MBTL1_SGK2_JPH2_TOX2_SRSF6_GDAP1L1_IFT52_MYBL2_GTSF1L, L3MBTL1_SGK2, ., ., ., ., .
ICGC_GBM31, 20, 60550783, 60550784, 20, 60550810, 60550811, SOMATIC(0/3261), SOMATIC(0/3261), DEL, 5, 27, NORMAL, 3, 0.051, 3, 0.052, |20:60550811(1_2_0/0), 20:60550784|(1_2_0/0), TAF4_21, TAF4, CDH4, -35111, PPP1R3D, -2035432, LSM14B, 146734, SS18L1, 168039, TAF4_21, TAF4, CDH4, -35138, PPP1R3D, -2035459, LSM14B, 146707, SS18L1, 168012, ., ., FALSE, 2873_2874, BIRC7_RTEL1-TNFRSF6B_GATA5_NKAIN4_SAMD10_PRPF6_RP11-429E11.3_SYCP2_RTEL1_DIDO1_STMN3_MRGBP_SS18L1_HELZ2_HRH3_SLCO4A1_OGFR_C20orf195_C20orf201_KCNQ2_ABHD16B_SRMS_BHLHE23_ARFGAP1_PPDPF_TCFL5_PPP1R3D_EEF1A2_ZGPAT_CDH26_DNAJC5_OPRL1_COL9A3_TPD52L2_PHACTR3_RP11-93B14.6_TCEA2_LIME1_PSMA7_SOX18_RGS19_CHRNA4_ARFRP1_UCKL1_TNFRSF6B_PTK6_ZBTB46_MYT1_AL158091.1_YTHDF1_FAM217B_ADRM1_COL20A1_GID8_RP4-583P15.15_LAMA5_MTG2_TAF4_RBBP8NL_GMEB2_CDH4_RP4-583P15.14_C20orf197_NPBWR2_NTSR1_ZNF512B_C20orf166_OSBPL2_CABLES2_C20ORF135_PCMTD2_SLC17A9_RPS21_LSM14B_AL118506.1_SLC2A4RG, BIRC7_MIR124-3_RTEL1-TNFRSF6B_LAMA5_ARFGAP1_TAF4_MIR1-1_RTEL1_PPP1R3D_EEF1A2_MIR133A2_ZGPAT_PTK6_SS18L1_HELZ2_MYT1_MRGBP_COL9A3_OGFR, ., ., ., ., .
ICGC_GBM31, 1, 155853387, 155853388, 1, 155853424, 155853425, SOMATIC(3/3261), SOMATIC(0/3261), DEL, 5, 37, NORMAL, 3, 0.079, 3, 0.100, |1:155853425(1_2_0/0), 1:155853388|(1_2_0/0), SYT11_4, ., GON4L, -24197, ASH1L, -320790, RIT1, 14212, RIT1, 14212, SYT11_4, ., GON4L, -24234, ASH1L, -320827, RIT1, 14175, RIT1, 14175, SE_07501_SE_08564_SE_04574, SE_08564_SE_07501_SE_04574, TRUE, 157, CCT3_PKLR_SYT11_LAMTOR2_SMG5_ASH1L_DAP3_C1orf85_LMNA_SH2D2A_HCN3_SCAMP3_RRNAD1_ARHGEF11_RIT1_HAPLN2_LRRC71_THBS3_SSR2_RUSC1_UBQLN4_TRIM46_PEAR1_RP11-201K10.3_IQGAP3_BCAN_INSRR_C1orf61_MEF2D_PMF1-BGLAP_SEMA4A_TSACC_KIAA0907_RHBG_GPATCH4_FDPS_ISG20L2_TTC24_MTX1_ARHGEF2_CRABP2_MEX3A_BGLAP_MUC1_NTRK1_CLK2_PAQR6_HDGF_PMF1_FAM189B_VHLL_GBA_YY1AP1_TMEM79_KRTCAP2_APOA1BP_RXFP4_SLC25A44_MSTO1_MRPL24_RAB25_NES_GON4L_PRCC, SEMA4A_HDGF_PKLR_THBS3_LAMTOR2_PEAR1_ASH1L_MIR9-1_ARHGEF2_LMNA_SH2D2A_MUC1_INSRR_ARHGEF11_NTRK1_RIT1_PRCC, ., ., ~ASH1L/~RIT1-SYT11, SYT11-~ASH1L/~RIT1, .
